query_id,question,correct_document_id,rank
362,북반구의 계절이 겨울로 변화되는 것은 지구가 어디에 가까워지기 때문인가?,33008,1
363,십자형의 무늬가 있는 돌은 탑의 어디에 위치하고 있나요?,18047,5
364,박희옥이 국악의 발전에 도움을 주었음에도 불구하고 지원했다는 기록이 없는 이유는?,14849,1
365,홈즈는 어떤 전제 하에 싱클레어씨의 비밀을 발설하지 않기로 하였나?,26885,1
366,탁바 호수내에 있는 섬의 갯수는?,22898,1
367,갈티에르가 첫 리옹 감독으로 상대한 팀은?,39971,1
368,틸이 시체로 발견된 것은 실종 후 얼마 뒤였나요?,58819,1
369,세카이와 코토노하가 마코토에게 줄 선물은 언제를 위한 것인가?,10698,3
370,아내가 부자를 괴롭히기 위해 사용한 것은?,25408,1
371,새터가을굿의 이전 명칭은?,47546,1
372,사우스캐롤라이나의 수익성 작물 이름은?,34524,1
373,제1차 세계 대전 당시 이집트를 지배하고 있던 나라는?,40846,4
374,소크라테스가 나오기 전의 고대 그리스 철학자를 총칭하는 영어 단어는?,4926,2
375,가일의 부대의 유일한 생존자는?,31940,1
376,인도 정부가 반경 3마일 이내 접근을 금지하고 있는 곳은?,43946,1
377,선선을 노리고 자주 공격한 집단은?,14332,1
378,양측에 올라가는 생김새의 쥐모양이 새겨져 있는 석조는?,28993,2
379,피핀2세가 가장 먼저 되찾은 땅은?,30778,8
380,비행기가 추락할 때 첫 번째로 떨어진 것은?,39535,3
381,백인들이 핸콕 추장을 살해한 이유는?,34532,2
382,"전투, 세계, 음악에는 높은 점수를 부여한 반면, 비주얼에서 부정적 평가를 내린 인물은?",46286,1
383,독립운동의 구심점이 김구와 이승만 둘 다 아니라고 주장했던 인물은?,5617,7
384,1712년에 남부 투스카로라 족은 누가 이끄는 부대로부터 공격을 받았는가?,34532,1
385,표현주의 화가 모임 다리파가 만들어진 곳은 어디인가?,4918,3
386,혜화동에 살 당시 장면의 직책은 무엇이었는가?,6983,2
387,제노비아는 본인을 누구와 비교하여 '이집트의 여왕'이라고 하였나?,56952,2
388,흑표당은 몇년도에 설립되었는가?,22418,5
389,남군의 소장들 중 힐이 가장 뛰어난 사람이라고 언급한 인물은?,9473,2
390,아이톨리아 동맹이 로마의 통치를 받기 전 지지했던 인물은?,45452,1
391,박홍근이 이영주를 교살한 장소는?,51964,1
392,10세기 압바스 왕조의 칼리파가 실세에서 물러난 것은 누구에게 정치권력을 넘기면서인가?,6646,2
393,앨런의 각본의 기존 배경은 어디인가?,31780,1
394,뮈라가 나폴리의 왕으로 부임하기 전 직위는?,15814,1
395,블루어 연선의 손님이 빠르게 증가한 시기의 사건은 무엇인가?,22095,1
396,도로 관계 4공단 민영화 이후로 니가타추오 분기점에서 아사히 나들목까지는 누가 관할하는가?,50070,1
397,오라시오 엘리손도가 데뷔한 년도는?,8752,2
398,사사고 터널 내 환기는 어떤 방식으로 바뀌었나요?,33391,1
399,조상이 나라를 장악하기 위해 고립시킨 사람은?,33508,3
400,신이 상황을 생각하기 전에 의견을 말하는 인간으로 비친것은 후쿠다가 신을 무엇으로 그렸기 때문인가?,60225,1
401,중형일개미는 잎을 나를 때 무엇의 위협을 받을 수 있나?,25662,1
402,흑인들이 운행하던 물자 운송 부대를 타겟으로 삼던 것은 누구인가?,8724,21
403,휘석과 달리 각섬석이 보유하고 있는 것은 무엇인가?,8541,2
404,중앙동·중거리·하거리 할아버지당 중 가장 높은 당산은?,45428,1
405,네드 핸런 감독은 맥그로를 어떤 포지션에 배치시켰는가?,33487,1
406,피사인들은 카스틸리오네를 무엇을 수비하는데 이용했는가?,40104,1
407,포겐도르프가 <물리학사>를 출간한 년도는?,11049,1
408,집단 극화 현상은 주로 어떤 상황에서 흔히 일어날 수 있나요?,6121,3
409,캐나다 국경 근처 요새를 차지한 혁명군이 잠시동안 지배했던 곳은 어디인가요?,34822,1
410,돈 집단군에서 가장 크고 강력한 부대는 어디인가?,53052,1
411,저상 트램 차량이 휠체어 높이 조절을 위해 조정하는 장치는?,45090,1
412,오스트리아 황태자 부부가 세르비아인에게 총살당한 사건은?,45018,3
413,2개 이상의 폴리펩타이드 사슬로 구성된 단백질 구조는 무엇인가?,53682,1
414,제조업에서 직접투자의 대표적인 예는?,19212,21
415,윤치호가 아버지 윤웅렬을 설득해 교회와 학교를 지을 땅을 제공했던 선교사의 이름은?,5289,2
416,프린치프의 활동에 걸림돌이 되었던 그의 신체적 조건은?,6486,12
417,#BackOffIndia 해쉬태그 운동의 직접적인 계기가 된 언론사는?,47170,21
418,몇 년 전까지만 해도 한국의 삼포세대와 전혀 다른 모습이었으나 현재는 아닌 미국의 세대는?,31080,1
419,링컨빌에 차량 기지를 추가로 만든 이유는 무엇이 필요했기 때문인가?,51769,1
420,윌리엄 피트의 명령서를 받은 사람은?,34592,1
421,비어가르텐을 이용해 세력을 불린 단체 중 SA가 소속된 단체는 어디인가?,27320,1
422,"마리아 발토르타의 형제, 자매 관계는 어떻게 되나?",31219,1
423,게오르크 프리드리히가 충성을 맹세한 국왕의 이름은 무엇인가?,40349,1
424,북아일랜드에 있는 평화선은 신교도와 무엇의 마찰을 막기 위해 만들어졌는가?,11016,1
425,중동신도시 개발에 기관 몇 곳이 적극적으로 뛰어들었나?,29652,1
426,탑에 시멘트를 바른 것은 언제인가?,23287,1
427,1801년 상산군부인 송마리아와 평산군부인 신마리아가 죽임을 당한 일과 관련있는 종교는?,49930,2
428,찰스 1세는 누구의 저항을 막기 위해 자금을 모으려 했나요?,17249,1
429,거대 마젤란망원경에 사용되는 첫 번째 반사경이 만들어진 해는?,15369,1
430,노르망디 상륙 이후 등장한 보급대는?,8724,2
431,세미놀과 협상을 시도했던 인물은?,27786,4
432,홍콩에서 영어학과 학위가 없는 교사들은 무엇을 통과해야 하는가?,11055,1
433,하인리히 4세를 이용하여 모후를 섭정에서 물러나도록 요구한 인물은?,11191,1
434,꿀풀목 가운데 가장 큰 과와 생김새가 비슷한 과는?,7623,2
435,사망자들을 위한 합동위령제는 어디에서 진행되었나요?,22560,1
436,2008년 베이징 올림픽의 준결승전에서 리네르를 꺾었던 사람은?,32349,1
437,장미의 붉은 색의 유래는 누구와 관련되어 있나?,5473,5
438,튀코가 놋쇠로 된 보형물을 사용했다는 사실은 언제 알려졌는가?,4945,1
439,문명호의 녕원군 이전 근무지는?,15985,2
440,정치 관련 책에서 전체주의와 전제 정치를 비교 서술한 학자는?,18578,1
441,경성제국대학에서 학생들이 처음으로 수업을 받은 날짜는?,8563,21
442,스타필드 고양점이 개업한 날은?,47094,1
443,나가이 겐지가 사망할 당시 가지고 있던 물건은?,12078,1
444,임팔 작전을 지휘한 사령관의 이름은?,33242,1
445,소순이 입관하는데 도움을 준 사람은?,19981,1
446,통도사는 신라시대의 누구에 의하여 설립되었나요?,14917,3
447,센트럴 리그 올스타팀을 이끌었던 인물의 이름은 무엇인가요?,41420,9
448,국문과 역사를 가르치던 곳에서 민족의지의 격려를 위해 불렀던 노래는 무엇인가?,21281,21
449,한국거래소와 한국예탁결제원이 여의도에서 옮겨간 도시는?,53065,1
450,지석묘는 어떤 단어로도 불리나요?,53285,21
451,담윤현에게 다양한 의술을 가르쳐 준 사람은?,51900,1
452,"키에스콤파스에 따르면 동성결혼 분야에서 리쿠드당, 베이테이누당과 정반대 성향을 보이는 이스라엘 정당은?",40757,1
453,애플의 AS제도를 이용할 수 있는 기간은?,5888,2
454,링컨이 조지 워싱턴 장군에 합세하여 우익을 통솔했던 전투는?,34732,1
455,펠레폰네소스 전쟁 당시 타사페르네스가 아테네와 동맹을 맺게 한 사람은?,45669,1
456,최근에 남편을 잃은 여자는?,9986,21
457,모투부가 참여한 원탁 회의는 어디에서 열렸나요?,8087,20
458,강희제가 자식을 여러 명 낳는 데 영향을 준 자는?,5031,2
459,부여석조가 만들어진 시기는 언제인가?,35475,21
460,"야당 의원들이 장면을 대통령직에 올리기 위해 시도할 당시, 장면의 직책은 무엇이었나?",6964,2
461,호노리오 1세는 무엇을 이용해 단의설에 대한 주장을 내보여 문제를 피하였는가?,6708,2
462,김성태 원내대표에 의하면 대한민국과의 외교 관계를 끊는다고 언급했던 인물은 누구인가?,48660,1
463,네르친스크 조약의 청나라 대표는 누구인가?,5014,2
464,카드모스는 누구의 시중을 드는 형을 받았나?,37482,1
465,블라미디르 푸틴이 보고 놀란 까마귀의 이름은?,58597,1
466,리비아의 국기에 이슬람 국가라는 의미로 사용한 색깔은?,7479,2
467,제26회 사법시험과 16기 사법연수원 모두 수석이였던 사람은?,49211,2
468,마하지의 공격을 받은 영국 군대가 후퇴한 곳은?,44422,21
469,비잔티움 제국 이전에 폰토스에 영향력을 행세한 국가는?,10968,3
470,국제 축구 및 우정의 날이 여러 국가에서 공휴일로 지정된 해는?,46470,1
471,천왕성과 해왕성에서 수소와 헬륨이 이루는 층은?,43279,1
472,우생학 용어를 만들어낸 인물이 처음으로 우생학적 전망을 드러냈던 시기는?,23980,3
473,유숙열의 두 번째 근무지는?,31246,1
474,헛소동의 배경이 되는 국가는?,39563,1
475,개신교회가 만든 대학교는 몇년을 수료해야 졸업할 수 있는가?,51690,21
476,동양의 문화적 요소를 가장 잘 활용한 타란티노의 작품은?,23144,1
477,연방 긴급 구조 법령을 통해 도움 받은 사람들은?,59363,1
478,장미십자회가 여러 곳에서 활동하기 위해 본거지로 삼았던 비밀스러운 곳은?,16022,1
479,퀴리니우스는 인구조사를 언제 했는가?,48970,1
480,모린이 여자 유령의 형체를 처음 본 장소는?,44632,1
481,브라운이 플레이오프에 출전하기 위해 아이버슨에게 준 포지션은?,5431,2
482,전쟁이 끝난 후 스코틀랜드 서약파가 찰스 1세를 지지하는 조건으로 인정받은 것은?,17250,1
483,하버드대학교의 설립연도는?,6611,21
484,당이 통일되던 해에 낭비성은 어느 국가의 영토였나?,59702,1
485,김준연에게 정부가 사전자금을 수수했다는 정보를 제공한 사람은?,7443,2
486,1897년에 르베르디 아버지는 어디에서 일하고 있었나?,59640,1
487,제 4대 칼리프의 사촌형은 누구인가?,43728,1
488,9세기 후반 석탑에서 안상이 새겨진 부분은?,36889,1
489,가르보치가 1992년 세계 아이스하키 선수권 대회에서 출전한 경기 수는?,43791,1
490,최종훈이 음주운전으로 검거되었을 때 얼마를 주고 경찰관을 매수하려 했나?,14617,1
491,술탄이라는 이름의 아이디어를 제공한 사람은?,44767,20
492,코시안 어린이들이 자주 차별을 받는 사유는?,10431,1
493,X선과 적외선의 효과가 미치지 못하도록 시멘트에 첨가하는 성분은?,58925,9
494,성화상 원본이 후스파의 공격으로 크게 상한 해는?,8277,1
495,1616년 만주를 통합하고 후금국을 건국한 인물은?,13972,1
496,하나님이 생각하는 그리스도인과 유대인이 상이하다고 생각한 인물은?,48731,1
497,남한군의 도주를 막기위해 설치되었던 것은?,42578,1
498,웃는 감정을 그대로 표현한다는 뉘앙스를 갖는 ㅋ의 용법은?,46457,1
499,김은환이 졸업한 대학의 소재지는?,17029,1
500,게를리히는 누구의 제보를 기사화했다가 히틀러에게 쫓기게 되는가?,30217,1
501,해왕성 위성계에서 가장 많은 질량을 차지한 위성은?,16191,1
502,법정에서 '피고인'이라는 용어와 같이 쓰이는 용어는?,17731,8
503,병변이 심각한 경우에는 무엇까지 발생할 수 있나요?,57931,1
504,천지 괴물에 대한 목격담은 어느 시기에서부터 시작되었나요?,8335,2
505,"대한민국의 일부 로맨스 드라마에서, 여성 주인공은 높은 지위의 남자를 만나 어떤 결과를 맞이하는가?",10499,18
506,소남 갸초는 언제 달라이 라마로 즉위하였는가?,19644,1
507,보닌과 마일리가 가고자 한 도시는?,60337,1
508,베링이 독일 말을 쉽게 구할 수 없었던 이유는 무엇 때문인가?,57981,1
509,1968년 대선 당시 후보로 출마된 수퇘지의 이름은?,40744,1
510,데니소바 동굴에서 처음으로 인류의 화석이 발견된 년도는?,32428,1
511,곡면구조의 액정은 어디에 약한가요?,45842,1
512,쿠셸이 신분을 숨기며 매춘부 일을 한 것은 누구를 피하기 위해서였나?,56867,1
513,독립채산제를 적용한 경제 관리 방법을 공표한 인물은?,7576,2
514,강을 수호하면서 죽은자들을 강 쪽으로 보내는 직책을 맡고 있는 자는?,20780,21
515,미국 기업이 선호하는 나라는 어떤 것이 저조한가요?,26225,21
516,데스볼트는 무엇이 결여되어있나?,56557,21
517,할머니가 노이에 대한 걱정을 이야기했던 인물은?,37505,21
518,갈릴레오가 화산 필란 파테라의 폭발을 관측해서 얻어낸 것은?,8267,2
519,"""잃어버린 세대를 위한 희망""의 한 부분을 제시했으며 아일랜드 경제를 신자유주의적 관점에서 바라본 사람은?",27463,1
520,판스워스 교수가 이전 배달원에 대해 한 대사는?,25654,1
521,무변론판결에서 소송 당한 사람이 법원에 내야하는 서류는 무엇인가요?,32034,1
522,관여도 수준은 어느 분야에서 적절한 요소로 쓰일 수 있나요?,31967,1
523,미슈텍어파 언어들의 확산의 시발점이 된 곳은?,55076,2
